R_610nm,S_680nm,T_730nm,U_760nm,V_810nm,W_860nm,DATE,location,weight,height,HU
6523.86768,8681.33691,12986.75391,14939.38672,36860.72266,34404.45703,12,mid,59.22,0.42,61.0026
5881.17432,7230.83936,11231.92578,13005.42188,37106.09766,34455.87109,12,mid,59.22,0.5,68.7890
5120.29981,6131.05908,10705.99219,12458.92773,35761.55469,33318.64453,12,mid,59.46,0.48,66.8621
5903.74805,7855.41943,12394.94922,14466.51367,35079.73438,33548.78125,12,mid,62.95,0.47,64.3269
6060.43799,8698.65625,13033.06836,15072.47070,37224.76172,34994.49219,12,mid,57.99,0.5,69.3163
6997.92041,8635.87402,13156.57520,15145.14746,38751.32422,36600.56250,12,mid,58.23,0.47,66.4821
5802.82959,9353.54590,13159.66309,15262.18652,36252.30859,34815.76563,12,mid,61.14,0.48,66.1117
6554.40869,7531.76367,11478.93945,13322.55762,37136.26563,35023.87109,12,mid,57.97,0.44,63.6945
6235.71777,8504.89648,13123.64063,15320.70508,38679.92188,37081.64844,12,mid,55.92,0.45,65.6635
6863.80469,9587.35742,13755.58398,15910.61719,38236.43750,36634.83984,12,mid,58.21,0.5,69.2219
6308.75098,7976.65527,11970.90918,13946.44824,36650.54297,34818.21484,12,mid,57.85,0.48,67.5816
5689.95996,8553.60645,13043.36035,15195.17188,34807.20313,33254.98828,13,mid,60.31,0.55,72.6070
5606.30322,8403.14453,12933.23340,15080.96582,33283.66016,31716.24414,13,mid,60.00,0.52,70.2146
5813.45264,7603.20606,11855.63574,13852.06250,35955.64453,34060.47266,13,mid,57.66,0.47,66.7424
6436.22754,7923.61475,11892.68750,13973.82031,35214.48828,33403.10938,13,mid,57.40,0.5,69.5694
5979.43750,7511.19678,11865.92773,13618.92871,35867.14844,33510.83203,13,mid,57.59,0.46,65.8309
6894.34570,8938.96289,13029.98047,14806.30273,33561.21484,32011.26172,13,mid,57.93,0.5,69.3420
6189.24219,8444.27832,12735.62305,14576.00098,35347.23438,33210.91797,13,mid,58.09,0.52,71.0009
6481.37549,8800.40820,13049.53613,14975.25293,35351.25391,33444.73047,13,mid,57.69,0.5,69.4449
6156.04492,8841.54102,13299.63770,15437.74414,34529.64844,32783.69531,13,mid,60.00,0.42,60.6026
6742.96729,8367.42383,12545.21582,14424.04004,37518.41016,35687.35547,13,mid,61.38,0.5,67.8642
6093.63477,7531.76367,12231.30273,14245.65137,37753.73047,35539.23438,13,mid,60.00,0.43,61.6654
6997.92041,8564.43164,12666.66504,14583.55176,38760.37500,36456.11328,13,mid,57.13,0.43,63.1006
6235.71777,9304.83496,13022.77637,15176.29492,36089.39453,34373.85156,13,mid,60.93,0.47,65.2494
5506.71240,7686.55566,12146.90625,14340.03711,35598.64453,33885.42188,13,mid,58.45,0.51,69.9944
5820.09180,9620.91309,13496.21973,15873.80664,34688.53906,34343.25000,13,mid,59.64,0.5,68.6091
6002.01123,8669.42969,12833.39941,14960.15137,36682.72266,35142.61328,13,mid,60.93,0.55,72.3666
4898.54395,6465.53955,10589.68945,12359.82227,34645.29688,32182.64258,13,mid,57.62,0.44,63.8654
6067.07715,7496.04248,12267.32520,14451.41211,36073.30469,34448.52344,13,mid,61.07,0.5,67.9969
5514.67969,6607.34180,10900.51563,13030.90527,38157.99609,36066.83984,13,mid,56.41,0.53,72.5196
5632.86084,9299.42285,13475.63477,15825.66992,37653.16406,36113.35547,13,mid,59.64,0.48,66.7817
7001.90381,8060.00440,12028.54590,13889.81641,33848.82813,32023.50391,14,mid,61.81,0.53,70.3394
6758.90186,8455.10254,12158.22754,14233.38086,34508.53125,32930.58984,14,mid,58.80,0.45,64.2889
6975.34619,8362.01074,12637.84668,14568.45020,38092.62891,35490.26953,14,mid,58.34,0.44,63.5138
6170.65186,6797.85498,10965.35645,12784.55859,35126.99609,32884.07422,14,mid,59.79,0.45,63.8162
6036.53613,7800.21387,12334.22559,14543.91016,37111.12500,35325.00781,14,mid,60.88,0.5,68.0782
5930.30566,7526.35156,12019.28223,14110.67969,37356.50000,35381.32031,14,mid,58.31,0.5,69.1790
