410;435;460;485;510;535;560;585;610;645;680;705;730;760;810;860;900;940;pH
672;207;1499;1443;1681;257;98;230;20;62;63;1205;45;234;337;387;825;254;7.2
670;211;1541;1440;1674;266;98;227;20;60;64;1203;45;233;337;389;817;247;7.2
672;207;1501;1443;1679;257;98;230;20;62;63;1207;45;234;337;387;825;254;7.2
672;207;1498;1445;1681;257;98;230;20;62;63;1204;45;234;337;387;825;254;7.2
670;211;1539;1438;1673;266;98;227;20;60;64;1205;45;233;337;389;817;247;7.2
670;211;1541;1438;1673;266;98;227;20;60;64;1205;45;233;337;389;817;247;7.2
606;194;1428;1348;1566;246;88;211;19;55;60;1100;43;215;306;353;762;237;7.2
606;194;1430;1346;1566;246;88;211;19;55;60;1102;43;215;306;353;762;237;7.2
606;194;1428;1344;1568;246;88;211;19;55;60;1102;43;215;306;353;762;237;7.2
606;194;1431;1345;1564;246;88;211;19;55;60;1104;43;215;306;353;762;237;7.2
671;197;1557;1412;1682;253;92;231;21;62;67;1199;47;237;337;379;820;254;7.2
671;197;1556;1413;1681;253;92;231;21;62;67;1200;47;237;337;379;820;254;7.2
667;200;1542;1363;1678;240;94;230;21;62;65;1180;47;236;331;385;802;251;7.2
671;197;1554;1414;1683;253;92;231;21;62;67;1198;47;237;337;379;820;254;7.2
667;200;1540;1364;1676;240;94;230;21;62;65;1179;47;236;331;385;802;251;7.2
671;197;1557;1414;1683;253;92;231;21;62;67;1199;47;237;337;379;820;254;7.2
667;200;1540;1365;1677;240;94;230;21;62;65;1179;47;236;331;385;802;251;7.2
667;200;1541;1363;1674;240;94;230;21;62;65;1180;47;236;331;385;802;251;7.2
671;210;1516;1446;1673;260;92;226;20;61;65;1197;47;234;339;389;810;249;7.2
671;210;1515;1447;1673;260;92;226;20;61;65;1196;47;234;339;389;810;249;7.2
671;210;1518;1445;1673;260;92;226;20;61;65;1197;47;234;339;389;810;249;7.2
669;216;1556;1395;1684;261;94;222;20;61;65;1201;46;233;335;388;817;249;7
671;210;1517;1444;1674;260;92;226;20;61;65;1198;47;234;339;389;810;249;7
669;216;1557;1396;1682;261;94;222;20;61;65;1199;46;233;335;388;817;249;7
669;216;1557;1396;1683;261;94;222;20;61;65;1202;46;233;335;388;817;249;7
669;216;1557;1397;1684;261;94;222;20;61;65;1202;46;233;335;388;817;249;7
646;194;1496;1402;1640;247;101;237;20;61;64;1174;47;231;327;380;811;254;7
646;194;1494;1401;1640;247;101;237;20;61;64;1172;47;231;327;380;811;254;7
646;194;1496;1403;1640;247;101;237;20;61;64;1176;47;231;327;380;811;254;7
646;194;1497;1400;1640;247;101;237;20;61;64;1176;47;231;327;380;811;254;7
668;207;1543;1385;1677;258;93;233;20;62;66;1205;45;234;337;390;819;253;7
668;207;1542;1384;1679;258;93;233;20;62;66;1205;45;234;337;390;819;253;7
668;207;1544;1386;1677;258;93;233;20;62;66;1206;45;234;337;390;819;253;7
668;207;1544;1385;1675;258;93;233;20;62;66;1206;45;234;337;390;819;253;7
629;194;1475;1380;1603;249;96;224;20;58;62;1145;43;226;321;370;792;243;7
629;194;1476;1378;1604;249;96;224;20;58;62;1147;43;226;321;370;792;243;7
629;194;1475;1376;1602;249;96;224;20;58;62;1147;43;226;321;370;792;243;7
630;194;1484;1383;1604;247;92;217;19;58;63;1159;44;225;322;372;801;247;7
629;194;1478;1380;1603;249;96;224;20;58;62;1149;43;226;321;370;792;243;7
630;194;1483;1382;1607;247;92;217;19;58;63;1156;44;225;322;372;801;247;7
630;194;1482;1383;1606;247;92;217;19;58;63;1157;44;225;322;372;801;247;7
630;194;1480;1385;1604;247;92;217;19;58;63;1155;44;225;322;372;801;247;7
669;224;1524;1409;1677;275;96;218;20;60;64;1196;45;229;341;382;819;249;7
669;224;1524;1406;1676;275;96;218;20;60;64;1198;45;229;341;382;819;249;7
669;224;1526;1407;1675;275;96;218;20;60;64;1197;45;229;341;382;819;249;7
669;224;1525;1407;1674;275;96;218;20;60;64;1197;45;229;341;382;819;249;7
642;197;1503;1387;1622;249;91;213;19;57;64;1175;44;230;328;382;808;246;7
642;197;1504;1388;1621;249;91;213;19;57;64;1173;44;230;328;382;808;246;7
642;197;1504;1387;1623;249;91;213;19;57;64;1174;44;230;328;382;808;246;7
667;218;1555;1395;1690;279;98;229;19;61;63;1214;45;233;339;390;819;246;7
642;197;1505;1386;1624;249;91;213;19;57;64;1177;44;230;328;382;808;246;7
667;218;1553;1396;1688;279;98;229;19;61;63;1212;45;233;339;390;819;246;7
667;218;1552;1394;1690;279;98;229;19;61;63;1211;45;233;339;390;819;246;7
